"ec5_form3_uuid","ec5_form2_uuid","created_at","date","uploaded_at","created_by","title","X242_Species","X243_Life_Stage","X244_List","X245_Is_this_fish_a_r","X246_Recaptured_PIT_T","X248_Adipose_Clip_Sta","X249_Fork_Length_mm","X250_Height_mm","X251_Weight_g","X252_Are_you_collecti","X254_DNA_sample__What","X255_Gill_Vial_","X256_Time_gill_sample","X258_Clinical_Signs_c","X259__of_Adult_Motile","X260_Clinical_Comment","X261_Are_you_PIT_tagg","X263_PIT_tag_tray__Ph","X264_PIT_Tag__last_4_","X265_PIT_Tag_Comments","X266_Is_this_a_lethal","X268_Lethal_Sample_","X269_Type_of_Lethal_S","X271_Fish_Photo_clini","X272_Comments","ec5_form1_uuid","X2_Date","X5_Survey_Location_ri","UTM_Northing_99_Coordinates","UTM_Easting_99_Coordinates","geometry","lat","long"
"13d90b6b-1cdd-46d2-8f3a-b264ae982f67","3b0520e4-8cf9-411d-ad11-fc77983c2977","2024-07-03T19:33:55.000Z",2024-07-03,"2024-07-03T21:26:52.000Z","jonat192@gmail.com","Chinook 100 Sj24-prs154","Chinook","Smolt","","No",NA,"Not clipped",100,20,NA,"Yes","SJ24-PRS154","","12:33","",NA,"","No",NA,NA,NA,"No","","","","","daec8f33-d3f6-41f5-985e-8bd91b451908",2024-07-03,"PSJ-PRS B",5378557,392584,c(-124.455562868967, 48.5509070628552),48.5509070628552,-124.455562868967
"d00a6243-8143-4fbb-8f39-e3f2a5900e12","3b0520e4-8cf9-411d-ad11-fc77983c2977","2024-07-03T19:32:30.000Z",2024-07-03,"2024-07-03T21:26:50.000Z","jonat192@gmail.com","Chinook 96 Sj24-prs153","Chinook","Smolt","","No",NA,"Not clipped",96,20,NA,"Yes","SJ24-PRS153","","12:32","",NA,"","No",NA,NA,NA,"No","","","","","daec8f33-d3f6-41f5-985e-8bd91b451908",2024-07-03,"PSJ-PRS B",5378557,392584,c(-124.455562868967, 48.5509070628552),48.5509070628552,-124.455562868967
"c877ed43-2d85-4f1e-8123-53206bad7c1f","3b0520e4-8cf9-411d-ad11-fc77983c2977","2024-07-03T19:31:12.000Z",2024-07-03,"2024-07-03T21:26:48.000Z","jonat192@gmail.com","Chinook 96 Sj24-prs152","Chinook","Smolt","","No",NA,"Not clipped",96,20,NA,"Yes","SJ24-PRS152","","12:30","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS152","Random","","","daec8f33-d3f6-41f5-985e-8bd91b451908",2024-07-03,"PSJ-PRS B",5378557,392584,c(-124.455562868967, 48.5509070628552),48.5509070628552,-124.455562868967
"36583c14-56d5-42dc-b4af-0fdc74d82ef9","3b0520e4-8cf9-411d-ad11-fc77983c2977","2024-07-03T19:29:15.000Z",2024-07-03,"2024-07-03T21:26:46.000Z","jonat192@gmail.com","Chinook 110 Sj24-prs151","Chinook","Smolt","","No",NA,"Not clipped",110,22,NA,"Yes","SJ24-PRS151","","12:28","",NA,"","No",NA,NA,NA,"No","","","","","daec8f33-d3f6-41f5-985e-8bd91b451908",2024-07-03,"PSJ-PRS B",5378557,392584,c(-124.455562868967, 48.5509070628552),48.5509070628552,-124.455562868967
"668be41c-44ef-40a1-9596-7804085f89fd","3b0520e4-8cf9-411d-ad11-fc77983c2977","2024-07-03T19:27:42.000Z",2024-07-03,"2024-07-03T21:26:44.000Z","jonat192@gmail.com","Chinook 118 Sj24-prs150","Chinook","Smolt","","No",NA,"Not clipped",118,26,NA,"Yes","SJ24-PRS150","","12:27","",NA,"","No",NA,NA,NA,"No","","","","","daec8f33-d3f6-41f5-985e-8bd91b451908",2024-07-03,"PSJ-PRS B",5378557,392584,c(-124.455562868967, 48.5509070628552),48.5509070628552,-124.455562868967
"1bd981ef-7a92-41de-aa55-e91e90422b37","8dbb695b-784f-4fcd-afd3-8f7fa685bbcc","2024-07-03T18:50:04.000Z",2024-07-03,"2024-07-03T21:26:38.000Z","jonat192@gmail.com","Other 110","Other","Adult","Surf smelt","No",NA,"Not clipped",110,16,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ae01a50b-e21d-499f-aebf-7c77bdd9e898",2024-07-03,"PSJ-PRS3 Thrasher Cove",5378889,391667,c(-124.468071028942, 48.5537351192646),48.5537351192646,-124.468071028942
"f08130b2-603d-4360-a830-41cdbfab3ba1","8dbb695b-784f-4fcd-afd3-8f7fa685bbcc","2024-07-03T18:49:06.000Z",2024-07-03,"2024-07-03T21:26:36.000Z","jonat192@gmail.com","Other 98","Other","Adult","Surf smelt","No",NA,"Not clipped",98,13,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ae01a50b-e21d-499f-aebf-7c77bdd9e898",2024-07-03,"PSJ-PRS3 Thrasher Cove",5378889,391667,c(-124.468071028942, 48.5537351192646),48.5537351192646,-124.468071028942
"94cd9b96-9634-40b2-aaa9-010e500d35cf","8dbb695b-784f-4fcd-afd3-8f7fa685bbcc","2024-07-03T18:48:14.000Z",2024-07-03,"2024-07-03T21:26:34.000Z","jonat192@gmail.com","Chum 131","Chum","Smolt","","No",NA,"Not clipped",131,23,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ae01a50b-e21d-499f-aebf-7c77bdd9e898",2024-07-03,"PSJ-PRS3 Thrasher Cove",5378889,391667,c(-124.468071028942, 48.5537351192646),48.5537351192646,-124.468071028942
"2cb22889-2c04-4760-8464-f2ee84cbc690","8dbb695b-784f-4fcd-afd3-8f7fa685bbcc","2024-07-03T18:46:14.000Z",2024-07-03,"2024-07-03T21:26:32.000Z","jonat192@gmail.com","Chum 121","Chum","Smolt","","No",NA,"Not clipped",121,21,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ae01a50b-e21d-499f-aebf-7c77bdd9e898",2024-07-03,"PSJ-PRS3 Thrasher Cove",5378889,391667,c(-124.468071028942, 48.5537351192646),48.5537351192646,-124.468071028942
"f567d8a9-ef01-497b-a6a7-1451b7b3f164","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:22:16.000Z",2024-07-03,"2024-07-03T21:26:26.000Z","jonat192@gmail.com","Other 82","Other","Adult","Surf smelt","No",NA,"Not clipped",82,12,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"7793b17b-ce1f-4b90-81fc-fd06672c2bfe","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:21:32.000Z",2024-07-03,"2024-07-03T21:26:24.000Z","jonat192@gmail.com","Other 110","Other","Adult","Surf smelt","No",NA,"Not clipped",110,14,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"0099e624-10a6-4c64-b40d-f3c68cd6b6d7","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:20:40.000Z",2024-07-03,"2024-07-03T21:26:22.000Z","jonat192@gmail.com","Other 66","Other","Adult","Herring","No",NA,"Not clipped",66,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"93f06335-c48b-4d5e-b395-8a5d5fb26723","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:19:23.000Z",2024-07-03,"2024-07-03T21:26:20.000Z","jonat192@gmail.com","Other 68","Other","Adult","Herring","No",NA,"Not clipped",68,12,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"8b4a394a-a658-4b49-825b-0d1ba39935c3","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:18:43.000Z",2024-07-03,"2024-07-03T21:26:18.000Z","jonat192@gmail.com","Other 66","Other","Adult","Herring","No",NA,"Not clipped",66,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"530365c5-84ce-4cf8-86ef-5d6a0d165fda","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:17:04.000Z",2024-07-03,"2024-07-03T21:26:16.000Z","jonat192@gmail.com","Other 70","Other","Adult","Herring","No",NA,"Not clipped",70,12,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"8dcc6e87-6780-4b70-92f0-610c5b2bbfef","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:16:18.000Z",2024-07-03,"2024-07-03T21:26:15.000Z","jonat192@gmail.com","Other 68","Other","Adult","Herring","No",NA,"Not clipped",68,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"aa00c244-8b54-48a0-b583-d305f308b567","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:15:40.000Z",2024-07-03,"2024-07-03T21:26:12.000Z","jonat192@gmail.com","Other 68","Other","Adult","Herring","No",NA,"Not clipped",68,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"c7463881-e50e-4653-8c61-b58a139f91a7","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:14:51.000Z",2024-07-03,"2024-07-03T21:26:11.000Z","jonat192@gmail.com","Other 56","Other","Adult","Herring","No",NA,"Not clipped",56,8,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"3c08f63e-0135-4a2e-b292-4025a0933861","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:14:06.000Z",2024-07-03,"2024-07-03T21:26:09.000Z","jonat192@gmail.com","Other 92","Other","Adult","Herring","No",NA,"Not clipped",92,14,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"ac353c6d-3bd3-4e56-ad27-51951b17f571","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:13:15.000Z",2024-07-03,"2024-07-03T21:26:07.000Z","jonat192@gmail.com","Other 72","Other","Adult","Herring","No",NA,"Not clipped",72,12,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"46464e80-dd5e-4cf5-bf58-229d5a11e5b4","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:12:31.000Z",2024-07-03,"2024-07-03T21:26:05.000Z","jonat192@gmail.com","Other 78","Other","Adult","","No",NA,"Not clipped",78,12,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"c6fa6ca2-dbf4-48e3-9ca6-211ff6ba67bb","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:11:51.000Z",2024-07-03,"2024-07-03T21:26:03.000Z","jonat192@gmail.com","Other 56","Other","Adult","Herring","No",NA,"Not clipped",56,8,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"addd84b6-96dd-4410-8195-1fef0b77681d","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:11:06.000Z",2024-07-03,"2024-07-03T21:26:01.000Z","jonat192@gmail.com","Other 64","Other","Adult","Herring","No",NA,"Not clipped",64,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"fe174c65-9cb9-494d-9c27-416cea94fcb0","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:10:06.000Z",2024-07-03,"2024-07-03T21:25:59.000Z","jonat192@gmail.com","Other 58","Other","Adult","Herring","No",NA,"Not clipped",58,8,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"d748347f-4c2b-4f8a-8750-6a0c8b261880","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:09:21.000Z",2024-07-03,"2024-07-03T21:25:57.000Z","jonat192@gmail.com","Other 66","Other","Adult","Herring","No",NA,"Not clipped",66,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"edfe47f4-84b3-4772-912b-eda45cefcf40","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:08:40.000Z",2024-07-03,"2024-07-03T21:25:55.000Z","jonat192@gmail.com","Other 66","Other","Adult","Herring","No",NA,"Not clipped",66,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"4cd259a2-d991-4bd5-9083-24b2997b4f1a","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T18:01:21.000Z",2024-07-03,"2024-07-03T21:25:53.000Z","jonat192@gmail.com","Chinook 94 Sj24-prs149","Chinook","Smolt","","No",NA,"Clipped",94,18,NA,"Yes","SJ24-PRS149","","10:57","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS149","Random","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"9a2724d1-78ee-49ad-ad1d-f868a8c4f1b1","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T17:55:42.000Z",2024-07-03,"2024-07-03T21:25:51.000Z","jonat192@gmail.com","Chinook 100 Sj24-prs148","Chinook","Smolt","","No",NA,"Not clipped",100,20,NA,"Yes","SJ24-PRS148","","10:55","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"66a9e01e-242b-40f3-afc0-2257fd798a8e","6c852cce-26a0-4f75-83bb-cccf2f3c3899","2024-07-03T17:52:44.000Z",2024-07-03,"2024-07-03T21:25:49.000Z","jonat192@gmail.com","Chinook 102 Sj24-prs147","Chinook","Smolt","","No",NA,"Not clipped",102,20,NA,"Yes","SJ24-PRS147","","10:52","",NA,"","No",NA,NA,NA,"No","","","","","ff305da2-7843-430f-b937-5a88ae0d9322",2024-07-03,"PSJ-PRS4 Jap Rock",5379955,393616,c(-124.44194051528, 48.563655838382),48.563655838382,-124.44194051528
"b9a1dd5c-3955-429e-9452-a22c0d3c6b36","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T17:18:18.000Z",2024-07-03,"2024-07-03T21:25:42.000Z","jonat192@gmail.com","Other 150","Other","Adult","Surf Smelt","No",NA,"Not clipped",150,23,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"aac13a76-2c68-43b7-8c93-c48d4fa4c122","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T17:17:21.000Z",2024-07-03,"2024-07-03T21:25:40.000Z","jonat192@gmail.com","Other 61","Other","Adult","Herring","No",NA,"Not clipped",61,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"f7a684bf-b837-4fa7-945d-b431f57b5c8c","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T17:16:29.000Z",2024-07-03,"2024-07-03T21:25:38.000Z","jonat192@gmail.com","Sockeye 83","Sockeye","Smolt","","No",NA,"Not clipped",83,13,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"ef550dc6-05e0-445e-8393-d453a6027705","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T17:14:38.000Z",2024-07-03,"2024-07-03T21:25:36.000Z","jonat192@gmail.com","Chinook 95 Sj24-prs146","Chinook","Smolt","","No",NA,"Not clipped",95,20,NA,"Yes","SJ24-PRS146","","10:09","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"c59d2767-38be-424b-9b98-39aac4dd542a","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T17:06:35.000Z",2024-07-03,"2024-07-03T21:25:34.000Z","jonat192@gmail.com","Chinook 91 Sj24-prs145","Chinook","Smolt","","No",NA,"Clipped",91,17,NA,"Yes","SJ24-PRS145","","10:05","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS145","Random","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"12ddb9df-9782-4779-91a4-a798e88e5951","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T17:04:30.000Z",2024-07-03,"2024-07-03T21:25:32.000Z","jonat192@gmail.com","Chinook 96 So24-prs144","Chinook","Smolt","","No",NA,"Not clipped",96,19,NA,"Yes","SJ24-PRS144","","10:03","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"c152b1c0-bdec-4be5-a909-eac6f0a8802e","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T17:02:52.000Z",2024-07-03,"2024-07-03T21:25:30.000Z","jonat192@gmail.com","Chinook 91 Sj24-prs143","Chinook","Smolt","","No",NA,"Not clipped",91,18,NA,"Yes","SJ24-PRS143","","10:02","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"a53ff0e9-8c8d-4a2f-9419-8182863ec44f","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T17:00:45.000Z",2024-07-03,"2024-07-03T21:25:28.000Z","jonat192@gmail.com","Chinook 98 Sj24-prs142","Chinook","Smolt","","No",NA,"Not clipped",98,17,NA,"Yes","SJ24-PRS142","","9:59","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS142","Random","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"7a14fd39-fbc4-4d93-9848-fc001283602b","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:58:55.000Z",2024-07-03,"2024-07-03T21:25:26.000Z","jonat192@gmail.com","Chinook 103 Sj24-prs141","Chinook","Smolt","","No",NA,"Clipped",103,20,NA,"Yes","SJ24-PRS141","","9:58","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"7ca44eea-94d0-44b3-9aff-b792cc79e25b","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:57:21.000Z",2024-07-03,"2024-07-03T21:25:24.000Z","jonat192@gmail.com","Coho 162","Coho","Smolt","","No",NA,"Not clipped",162,28,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"458bfead-d89b-4c22-88da-a12d9ec07956","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:55:01.000Z",2024-07-03,"2024-07-03T21:25:22.000Z","jonat192@gmail.com","Chinook 100 Sj24-prs140","Chinook","Smolt","","No",NA,"Not clipped",100,19,NA,"Yes","SJ24-PRS140","","9:54","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS140","Random","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"9fc0c1e7-4a0d-46f4-babf-6d2235830d4e","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:52:44.000Z",2024-07-03,"2024-07-03T21:25:20.000Z","jonat192@gmail.com","Chinook 98 Sj24-prs139","Chinook","Smolt","","No",NA,"Not clipped",98,19,NA,"Yes","SJ24-PRS139","","9:52","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"2825ba0b-f070-4b63-8c91-1de2e81b03eb","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:50:49.000Z",2024-07-03,"2024-07-03T21:25:18.000Z","jonat192@gmail.com","Chinook 110 Sh24-prs138","Chinook","Smolt","","No",NA,"Not clipped",110,22,NA,"Yes","SJ24-PRS138","","9:50","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"bb952e81-2a64-42a1-9c71-f3beabf0a6f6","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:49:36.000Z",2024-07-03,"2024-07-03T21:25:16.000Z","jonat192@gmail.com","Chinook 81 Sj24-prs137","Chinook","Smolt","","No",NA,"Not clipped",81,18,NA,"Yes","SJ24-PRS137","","9:48","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS137","Random","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"74396dfb-492b-4232-b16c-70302ec955aa","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:47:24.000Z",2024-07-03,"2024-07-03T21:25:14.000Z","jonat192@gmail.com","Chinook 112 Sj24-prs136","Chinook","Smolt","","No",NA,"Not clipped",112,21,NA,"Yes","SJ24-PRS136","","9:46","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"d7a1e183-a8c1-4cbd-93b4-c75189a33340","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:45:27.000Z",2024-07-03,"2024-07-03T21:25:12.000Z","jonat192@gmail.com","Chinook 78 Sj24-prs135","Chinook","Smolt","","No",NA,"Not clipped",78,15,NA,"Yes","SJ24-PRS135","","9:44","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"6cdc7396-4c17-4927-a3d0-50dd8e6d19cf","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:43:26.000Z",2024-07-03,"2024-07-03T21:25:10.000Z","jonat192@gmail.com","Chinook 168 Sj24-prs134","Chinook","Smolt","","No",NA,"Not clipped",168,39,NA,"Yes","SJ24-PRS134","","9:42","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS134","Random","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"26783363-1d4b-4e5b-96c7-67fe4adcb355","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:41:46.000Z",2024-07-03,"2024-07-03T21:25:08.000Z","jonat192@gmail.com","Chinook 69 Sj24-prs133","Chinook","Smolt","","No",NA,"Not clipped",69,13,NA,"Yes","SJ24-PRS133","","9:41","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
"40e3863c-ac11-46d7-8a72-9359e5f9ed35","4d533373-2a0a-46c8-9dc2-24c89e07e4a3","2024-07-03T16:39:13.000Z",2024-07-03,"2024-07-03T21:25:06.000Z","jonat192@gmail.com","Chinook 104 SJ24-PRS132","Chinook","Smolt","","No",NA,"Not clipped",104,20,NA,"Yes","SJ24-PRS132","","9:38","",NA,"","No",NA,NA,NA,"No","","","","","def491bf-6f12-49d2-9c86-025657b3c883",2024-07-03,"PSJ-PRS1 PRCD",5379024,394999,c(-124.422966337213, 48.5555160572127),48.5555160572127,-124.422966337213
