ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,created_by,title,242_Species,243_Life_Stage,244_List,248_Adipose_Clip_Sta,249_Fork_Length_mm,250_Height_mm,251_Weight_g,252_Are_you_collecti,254_DNA_sample__What,255_Gill_Vial_,256_Time_gill_sample,258_Clinical_Signs_c,259__of_Adult_Motile,260_Clinical_Comment,266_Is_this_a_lethal,268_Lethal_Sample_,269_Type_of_Lethal_S,271_Fish_Photo_clini,272_Comments
7e7c1268-3cc5-4e27-8801-8ea79408f4be,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:09:53.399Z,2024-04-04T00:43:11.000Z,research@pacheedaht.ca,Chinook 37,Chinook,Fry,NA,Not clipped,37,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
3afec9f8-9b6f-4a8a-819e-804106dc3886,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:11:03.276Z,2024-04-04T00:43:13.000Z,research@pacheedaht.ca,Chinook 39,Chinook,Fry,NA,Not clipped,39,NA,50,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
31b90a29-6871-4e73-b18a-bb063b202b08,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:12:04.432Z,2024-04-04T00:43:15.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,52,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
217d2c1a-0135-46f9-b0ef-35f8b1a24ac5,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:12:51.591Z,2024-04-04T00:43:17.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,52,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
4f87fbf5-e825-468a-a6cc-233b3342f506,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:18:32.826Z,2024-04-04T00:43:19.000Z,research@pacheedaht.ca,Chinook 42,Chinook,Fry,NA,Not clipped,42,5,69,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
9fe63b2b-fa38-482d-92de-effb499e6720,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:19:38.420Z,2024-04-04T00:43:21.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,53,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f903eef7-9768-45f5-8be4-af9150f9646b,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:20:53.635Z,2024-04-04T00:43:24.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,55,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
2f9700ef-10c9-4f55-8ca6-010a72dab1e2,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:21:42.983Z,2024-04-04T00:43:25.000Z,research@pacheedaht.ca,Chinook 39,Chinook,Fry,NA,Not clipped,39,NA,51,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
ad640acb-4fbd-4fac-b84d-1fe3da8285f6,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:22:23.773Z,2024-04-04T00:43:27.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,62,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
469153be-2f10-4547-8ec8-2f948732d032,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:23:19.228Z,2024-04-04T00:43:30.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,51,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
4be8fe56-033a-4bcd-ac91-fb30ff1d0c51,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:17:37.388Z,2024-04-05T00:27:54.000Z,research@pacheedaht.ca,Chinook 42,Chinook,Fry,NA,Not clipped,42,NA,59,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
95542dd2-c1e2-4f91-9f92-d425587f9f50,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:20:24.696Z,2024-04-05T00:27:56.000Z,research@pacheedaht.ca,Chinook 36,Chinook,Fry,NA,Not clipped,36,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
880fe1ad-6e05-4a1b-8c97-a88a5ac84ef7,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:29:20.386Z,2024-04-05T00:27:58.000Z,research@pacheedaht.ca,Chinook 43,Chinook,Fry,NA,Not clipped,43,6,0.58,No,NA,NA,NA,NA,NA,NA,Yes,SJF24443,Random,NA,NA
2c429c47-0e49-4fac-874d-20327decbf3c,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:30:12.786Z,2024-04-05T00:28:00.000Z,research@pacheedaht.ca,Chinook 38,Chinook,Fry,NA,Not clipped,38,NA,43,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
ff17f2de-4996-47d4-b8cf-01f90014b504,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:31:39.694Z,2024-04-05T00:28:02.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,58,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
1711f210-eaaf-4c25-b639-fb8b5870e3e8,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:35:46.484Z,2024-04-05T00:28:04.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,6,48,No,NA,NA,NA,NA,NA,NA,Yes,2,Random,NA,NA
b03c72f4-a9ee-4511-a758-812b28a0d56c,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:37:54.008Z,2024-04-05T00:28:06.000Z,research@pacheedaht.ca,Chinook 44,Chinook,Fry,NA,Not clipped,44,NA,69,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
6f380251-1f82-4b54-932b-ce502cb48e7d,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:41:26.070Z,2024-04-05T00:28:09.000Z,research@pacheedaht.ca,Chinook 36,Chinook,Fry,NA,Not clipped,36,NA,37,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
ba9a6f63-98e3-4214-b4d8-8145ed1da628,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:44:17.237Z,2024-04-05T00:28:11.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,6,47,No,NA,NA,NA,NA,NA,NA,Yes,3,Random,NA,NA
6cc36ade-63e9-432d-9ffe-953c2dab0b55,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:45:19.930Z,2024-04-05T00:28:13.000Z,research@pacheedaht.ca,Chinook 38,Chinook,Fry,NA,Not clipped,38,NA,42,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
9148ccd8-35b8-43f7-bce9-af03417ddfcb,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:46:29.116Z,2024-04-05T00:28:15.000Z,research@pacheedaht.ca,Chinook 39,Chinook,Fry,NA,Not clipped,39,NA,52,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
8a5f8e90-e84d-48ac-8162-e26b34e3ba57,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:50:00.485Z,2024-04-05T00:28:17.000Z,research@pacheedaht.ca,Chinook 42,Chinook,Fry,NA,Not clipped,42,7,62,No,NA,NA,NA,NA,NA,NA,Yes,4,Random,NA,NA
e7737586-c0f5-4e97-94fa-998be8cddffe,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:51:08.172Z,2024-04-05T00:28:19.000Z,research@pacheedaht.ca,Chinook 36,Chinook,Fry,NA,Not clipped,36,NA,38,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
dfd937ad-232b-4e47-b50e-371350a91659,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:52:19.506Z,2024-04-05T00:28:21.000Z,research@pacheedaht.ca,Chinook 35,Chinook,Fry,NA,Not clipped,35,NA,33,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
a98a68ca-e8ad-408b-a56e-a22d8bdede02,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:55:58.798Z,2024-04-05T00:28:23.000Z,research@pacheedaht.ca,Chinook 48,Chinook,Fry,NA,Not clipped,48,5,53,No,NA,NA,NA,NA,NA,NA,Yes,5,Random,NA,NA
f2aec461-4eb7-4e38-afc3-6abe427adf1f,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:57:18.409Z,2024-04-05T00:28:25.000Z,research@pacheedaht.ca,Chinook 37,Chinook,Fry,NA,Not clipped,37,NA,41,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
a5f6a4ea-e100-474a-9875-a888d5f03303,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:58:44.983Z,2024-04-05T00:28:47.000Z,research@pacheedaht.ca,Chinook 36,Chinook,Fry,NA,Not clipped,36,NA,41,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
fab0f9df-8c00-47fa-bd8d-c11ee1cd6dd3,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T20:59:25.251Z,2024-04-05T00:28:49.000Z,research@pacheedaht.ca,Chinook 39,Chinook,Fry,NA,Not clipped,39,NA,45,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
e2f8c5d4-e0ff-4ed2-85a1-a65de0c56138,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:01:29.947Z,2024-04-05T00:28:51.000Z,research@pacheedaht.ca,Chinook 34,Chinook,Fry,NA,Not clipped,34,NA,33,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
6f38f745-9566-4ab1-9cd8-d87315212545,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:01:57.766Z,2024-04-05T00:28:53.000Z,research@pacheedaht.ca,Chum 36,Chum,Fry,NA,Not clipped,36,NA,35,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
dba28887-e79d-405e-b7ee-04d96fd759a2,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:03:03.470Z,2024-04-05T00:28:55.000Z,research@pacheedaht.ca,Chinook 38,Chinook,Fry,NA,Not clipped,38,NA,41,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
44126dd9-34a3-47fd-bbef-97b6d7fbb3a9,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:04:46.551Z,2024-04-05T00:28:57.000Z,research@pacheedaht.ca,Chinook 37,Chinook,Fry,NA,Not clipped,37,NA,47,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
513b458b-7fb4-421b-932d-45f48c8415a4,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:06:27.859Z,2024-04-05T00:29:00.000Z,research@pacheedaht.ca,Chum 35,Chum,Fry,NA,Not clipped,35,NA,31,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
25a0c689-c03a-4a79-b1ab-9b41addd46dc,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:08:08.955Z,2024-04-05T00:29:01.000Z,research@pacheedaht.ca,Chinook 43,Chinook,Fry,NA,Not clipped,43,NA,66,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
2682fdf2-f981-45c3-ba30-2453b67ce3e3,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:09:37.714Z,2024-04-05T00:29:03.000Z,research@pacheedaht.ca,Chum 36,Chum,Fry,NA,Not clipped,36,NA,30,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
e07166a1-411d-46cf-8ec0-9f9e72ec38c2,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:12:38.846Z,2024-04-05T00:29:06.000Z,research@pacheedaht.ca,Chinook 35,Chinook,Fry,NA,Not clipped,35,NA,35,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
b01fb02c-2452-4df1-855a-c9f42ddfe1ad,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:13:47.104Z,2024-04-05T00:29:08.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,54,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
adc6068d-332c-4ba7-bbb6-afddbda42f4c,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:15:04.099Z,2024-04-05T00:29:10.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,55,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
1838e664-60ef-46cb-9eb3-aeadb63e12b8,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:15:57.771Z,2024-04-05T00:29:12.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,59,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
71ad7da1-fa23-4e01-b5b1-715a909a2cc9,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:19:13.913Z,2024-04-05T00:29:14.000Z,research@pacheedaht.ca,Chinook 42,Chinook,Fry,NA,Not clipped,42,NA,54,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
1e92ba35-38a7-4759-bf2a-0099b7e16103,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:19:59.264Z,2024-04-05T00:29:16.000Z,research@pacheedaht.ca,Chinook 51,Chinook,Fry,NA,Not clipped,51,NA,53,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
546ece5c-9f4b-4b1b-8872-97c3e9774fb4,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:22:19.400Z,2024-04-05T00:29:18.000Z,research@pacheedaht.ca,Chinook 38,Chinook,Fry,NA,Not clipped,38,NA,48,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
3941220a-9030-412d-9731-6f62a4ddae9f,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:31:24.838Z,2024-04-05T00:29:20.000Z,research@pacheedaht.ca,Chum 40,Chum,Fry,NA,Not clipped,40,NA,43,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
4d561aaf-3e44-4e6a-be2a-35ae6039c3d9,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:33:00.618Z,2024-04-05T00:29:22.000Z,research@pacheedaht.ca,Chum 37,Chum,Fry,NA,Not clipped,37,NA,36,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
dec5554c-5af4-42a4-835f-c1731cd554ef,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:41:41.175Z,2024-04-05T00:29:25.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
34085038-e8d4-4cb5-a625-b3e73a21f09f,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:42:26.555Z,2024-04-05T00:29:27.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,30,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f0007736-932a-40fb-b493-5070c6b104d9,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:43:21.909Z,2024-04-05T00:29:28.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,42,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
3d35798f-fc06-46e9-a1d1-901ff0fa05d4,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:44:24.284Z,2024-04-05T00:29:31.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,41,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
d43ce941-cb19-494e-b502-88511f333285,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:45:29.587Z,2024-04-05T00:29:33.000Z,research@pacheedaht.ca,Coho 41,Coho,Fry,NA,Not clipped,41,NA,57,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f4de295a-f134-48a2-90d4-3781ff19e267,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:46:27.347Z,2024-04-05T00:29:34.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
d77890f8-3bbd-48cb-aac8-996715d6eb50,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:47:13.533Z,2024-04-05T00:29:37.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,34,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
6e9b8a01-8887-4629-a7ad-c3a973466599,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:48:24.472Z,2024-04-05T00:29:39.000Z,research@pacheedaht.ca,Coho 48,Coho,Fry,NA,Not clipped,48,NA,42,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
7b066d53-342e-4438-ac7c-f0ea3ebfb428,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:48:57.358Z,2024-04-05T00:29:41.000Z,research@pacheedaht.ca,Coho 47,Coho,Fry,NA,Not clipped,47,NA,43,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
7203e4d7-0e19-4174-a5c6-28abcd9956be,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:50:29.003Z,2024-04-05T00:29:43.000Z,research@pacheedaht.ca,Coho 44,Coho,Fry,NA,Not clipped,44,NA,31,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
88960152-ee83-4c3e-92df-2a114ff57914,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:51:35.174Z,2024-04-05T00:29:45.000Z,research@pacheedaht.ca,Coho 44,Coho,Fry,NA,Not clipped,44,NA,36,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
4d8d71f5-ff47-4194-b905-defb892cda53,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:52:23.022Z,2024-04-05T00:29:47.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,37,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f57e9865-8338-49c7-92cb-21a04ed97748,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:53:46.142Z,2024-04-05T00:29:49.000Z,research@pacheedaht.ca,Coho 45,Coho,Fry,NA,Not clipped,45,NA,36,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
41a59f3b-b999-49c6-a254-244363ce65b4,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:54:44.364Z,2024-04-05T00:29:51.000Z,research@pacheedaht.ca,Coho 28,Coho,Fry,NA,Not clipped,28,NA,18,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f17b7eae-913a-44e9-99bb-6c3c877c1f9c,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:55:59.591Z,2024-04-05T00:29:53.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,36,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
69138f36-eb5c-444d-b10f-ff20ec68b88e,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:57:33.555Z,2024-04-05T00:29:56.000Z,research@pacheedaht.ca,Coho 35,Coho,Smolt,NA,Not clipped,35,NA,33,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
71937296-e1bf-4a6e-b2d8-a2e26b7326ea,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T21:58:41.119Z,2024-04-05T00:29:57.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,34,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
039c5877-cfa2-447b-abc1-b11383dfa461,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:01:17.125Z,2024-04-05T00:29:59.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,40,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
6b3521cc-84a4-44d9-96f9-b3636a961386,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:01:44.792Z,2024-04-05T00:30:02.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f2a927b8-bcd2-4bbc-b56d-b58e2233b8dc,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:03:04.864Z,2024-04-05T00:30:04.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,33,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
ef38396b-81e6-41ba-937f-7f44fd55dce8,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:04:15.054Z,2024-04-05T00:30:06.000Z,research@pacheedaht.ca,Coho 33,Coho,Fry,NA,Not clipped,33,NA,35,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
169f2849-927d-49ba-bfb0-b38ce2091a08,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:05:19.277Z,2024-04-06T01:24:55.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,40,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
430b8614-4c95-4d65-84e1-4ca80ed4903b,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:06:40.168Z,2024-04-06T01:24:57.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,38,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
b180064a-7f1e-42cf-83f5-af69dad179c6,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:07:33.327Z,2024-04-06T01:24:59.000Z,research@pacheedaht.ca,Coho 30,Coho,Fry,NA,Not clipped,30,NA,18,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
1481f375-2e04-44c8-9e4b-4b2776cd47c7,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:08:24.130Z,2024-04-06T01:25:01.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,37,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f3eb49e1-5550-44d5-976b-eb8de8ba357c,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:08:58.184Z,2024-04-06T01:25:03.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,36,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
13310b07-56f4-4671-9bfa-ce11e31182c0,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:09:48.841Z,2024-04-06T01:25:05.000Z,research@pacheedaht.ca,Coho 39,Coho,Fry,NA,Not clipped,39,NA,43,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
8e835b94-2ada-48bd-a1d3-31b253d4f62d,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:10:24.739Z,2024-04-06T01:25:07.000Z,research@pacheedaht.ca,Coho 32,Coho,Fry,NA,Not clipped,32,NA,25,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
6839facb-92c0-4e2e-a44e-3cd9b912193c,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:11:05.533Z,2024-04-06T01:25:09.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,35,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
deee21ac-b8d8-49fa-a2a3-7feabdf09797,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T22:12:21.906Z,2024-04-06T01:25:11.000Z,research@pacheedaht.ca,Coho 31,Coho,Fry,NA,Not clipped,31,NA,20,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
c83d0d8f-0886-4667-a9ee-825275936d9b,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T23:01:02.901Z,2024-04-06T01:25:13.000Z,research@pacheedaht.ca,Coho 90,Coho,Smolt,NA,Not clipped,90,NA,7.95,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
153b3198-dd2d-4d9f-8f93-0f439a795759,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T23:03:26.464Z,2024-04-06T01:25:15.000Z,research@pacheedaht.ca,Coho 73,Coho,Smolt,NA,Not clipped,73,NA,4.22,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f93bf614-3acd-4aa2-8abc-4c8f6fa669ec,bee9b0dc-e2be-4e1b-801a-3850e5378b40,2024-04-04T23:04:21.966Z,2024-04-06T01:25:17.000Z,research@pacheedaht.ca,Coho 69,Coho,Smolt,NA,Not clipped,69,NA,3.25,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
